date,date_time,home_team,away_team,venue,home_score,away_score,margin,outcome,final,home_odds,away_odds
2019-08-04,2019-08-04 13:10:00,Collingwood,Gold Coast,MCG,120,51,69,1.0,False,1.09,7.04
2019-08-04,2019-08-04 15:20:00,Carlton,West Coast,Marvel Stadium,75,99,-24,0.0,False,3.52,1.29
2019-08-04,2019-08-04 16:00:00,Brisbane,Western Bulldogs,Gabba,98,80,18,1.0,False,1.35,3.17
2019-08-09,2019-08-09 19:50:00,GWS Giants,Hawthorn,Manuka Oval,29,85,-56,0.0,False,1.43,2.78
2019-08-10,2019-08-10 13:40:00,Port Adelaide,Sydney,Adelaide Oval,103,56,47,1.0,False,1.32,3.34
2019-08-10,2019-08-10 13:45:00,Melbourne,Collingwood,MCG,53,70,-17,0.0,False,2.6,1.49
2019-08-10,2019-08-10 16:35:00,Brisbane,Gold Coast,Gabba,144,53,91,1.0,False,1.02,13.35
2019-08-10,2019-08-10 19:25:00,Essendon,Western Bulldogs,Marvel Stadium,33,137,-104,0.0,False,2.21,1.65
2019-08-10,2019-08-10 19:25:00,Geelong,North Melbourne,GMHBA Stadium,69,14,55,1.0,False,1.32,3.35
2019-08-11,2019-08-11 13:10:00,St Kilda,Fremantle,Marvel Stadium,72,69,3,1.0,False,1.48,2.63
2019-08-11,2019-08-11 14:40:00,West Coast,Adelaide,Optus Stadium,90,80,10,1.0,False,1.18,4.87
2019-08-11,2019-08-11 15:20:00,Richmond,Carlton,MCG,73,45,28,1.0,False,1.2,4.56
2019-08-16,2019-08-16 19:50:00,Melbourne,Sydney,MCG,42,95,-53,0.0,False,1.69,2.15
2019-08-17,2019-08-17 13:45:00,Carlton,St Kilda,MCG,78,68,10,1.0,False,1.98,1.81
2019-08-17,2019-08-17 14:10:00,Brisbane,Geelong,Gabba,75,74,1,1.0,False,1.68,2.18
2019-08-17,2019-08-17 16:35:00,Adelaide,Collingwood,Adelaide Oval,48,114,-66,0.0,False,1.64,2.26
2019-08-17,2019-08-17 18:10:00,Fremantle,Essendon,Optus Stadium,55,87,-32,0.0,False,1.61,2.29
2019-08-17,2019-08-17 19:25:00,North Melbourne,Port Adelaide,Marvel Stadium,144,58,86,1.0,False,2.09,1.73
2019-08-18,2019-08-18 13:10:00,Richmond,West Coast,MCG,88,82,6,1.0,False,1.55,2.44
2019-08-18,2019-08-18 15:20:00,GWS Giants,Western Bulldogs,ENGIE Stadium,65,126,-61,0.0,False,1.69,2.15
2019-08-18,2019-08-18 16:40:00,Hawthorn,Gold Coast,Marvel Stadium,118,48,70,1.0,False,1.02,13.29
2019-08-23,2019-08-23 19:50:00,Collingwood,Essendon,MCG,76,65,11,1.0,False,1.19,4.65
2019-08-24,2019-08-24 13:45:00,Sydney,St Kilda,SCG,109,64,45,1.0,False,1.36,3.14
2019-08-24,2019-08-24 14:10:00,North Melbourne,Melbourne,Ninja Stadium,88,83,5,1.0,False,1.26,3.81
2019-08-24,2019-08-24 16:35:00,Geelong,Carlton,GMHBA Stadium,129,61,68,1.0,False,1.15,5.32
2019-08-24,2019-08-24 18:10:00,West Coast,Hawthorn,Optus Stadium,67,105,-38,0.0,False,1.24,4.02
2019-08-24,2019-08-24 19:25:00,Gold Coast,GWS Giants,People First Stadium,55,127,-72,0.0,False,8.81,1.07
2019-08-25,2019-08-25 13:10:00,Western Bulldogs,Adelaide,Mars Stadium,121,87,34,1.0,False,1.34,3.21
2019-08-25,2019-08-25 15:20:00,Richmond,Brisbane,MCG,82,55,27,1.0,False,1.34,3.2
2019-08-25,2019-08-25 16:10:00,Port Adelaide,Fremantle,Adelaide Oval,110,67,43,1.0,False,1.27,3.77
2019-09-05,2019-09-05 18:10:00,West Coast,Essendon,Optus Stadium,116,61,55,1.0,True,1.23,4.18
2019-09-06,2019-09-06 19:50:00,Geelong,Collingwood,MCG,51,61,-10,0.0,True,1.71,2.14
2019-09-07,2019-09-07 15:20:00,GWS Giants,Western Bulldogs,ENGIE Stadium,113,55,58,1.0,True,1.74,2.09
2019-09-07,2019-09-07 19:25:00,Brisbane,Richmond,Gabba,65,112,-47,0.0,True,2.25,1.64
2019-09-13,2019-09-13 19:50:00,Geelong,West Coast,MCG,88,68,20,1.0,True,1.84,1.97
2019-09-14,2019-09-14 16:35:00,Brisbane,GWS Giants,Gabba,80,83,-3,0.0,True,1.66,2.23
2019-09-20,2019-09-20 19:50:00,Richmond,Geelong,MCG,85,66,19,1.0,True,1.34,3.21
2019-09-21,2019-09-21 16:35:00,Collingwood,GWS Giants,MCG,52,56,-4,0.0,True,1.29,3.59
2019-09-28,2019-09-28 14:30:00,Richmond,GWS Giants,MCG,114,25,89,1.0,True,1.39,3.02
2020-03-19,2020-03-19 19:40:00,Richmond,Carlton,MCG,105,81,24,1.0,False,1.25,3.91
2020-03-20,2020-03-20 19:50:00,Western Bulldogs,Collingwood,Marvel Stadium,34,86,-52,0.0,False,1.81,1.96
2020-03-21,2020-03-21 13:45:00,Essendon,Fremantle,Marvel Stadium,63,57,6,1.0,False,1.38,2.97
2020-03-21,2020-03-21 16:05:00,Adelaide,Sydney,Adelaide Oval,71,74,-3,0.0,False,1.68,2.16
2020-03-21,2020-03-21 18:40:00,Gold Coast,Port Adelaide,People First Stadium,29,76,-47,0.0,False,2.93,1.38
2020-03-21,2020-03-21 19:40:00,GWS Giants,Geelong,ENGIE Stadium,105,73,32,1.0,False,1.48,2.56
2020-03-22,2020-03-22 13:10:00,North Melbourne,St Kilda,Marvel Stadium,56,54,2,1.0,False,1.79,1.99
2020-03-22,2020-03-22 15:20:00,Hawthorn,Brisbane,MCG,90,62,28,1.0,False,1.73,2.08
2020-03-22,2020-03-22 15:20:00,West Coast,Melbourne,Optus Stadium,78,51,27,1.0,False,1.29,3.5
2020-06-11,2020-06-11 19:40:00,Collingwood,Richmond,MCG,36,36,0,0.5,False,2.34,1.59
2020-06-12,2020-06-12 19:50:00,Geelong,Hawthorn,GMHBA Stadium,108,47,61,1.0,False,1.65,2.22
2020-06-13,2020-06-13 13:45:00,Brisbane,Fremantle,Gabba,81,69,12,1.0,False,1.3,3.45
2020-06-13,2020-06-13 16:35:00,Carlton,Melbourne,Marvel Stadium,53,54,-1,0.0,False,2.29,1.61
2020-06-13,2020-06-13 19:10:00,Port Adelaide,Adelaide,Adelaide Oval,110,35,75,1.0,False,1.44,2.74
2020-06-13,2020-06-13 19:40:00,Gold Coast,West Coast,People First Stadium,90,46,44,1.0,False,5.44,1.14
2020-06-14,2020-06-14 13:05:00,GWS Giants,North Melbourne,ENGIE Stadium,60,80,-20,0.0,False,1.31,3.37
2020-06-14,2020-06-14 15:35:00,Sydney,Essendon,SCG,73,79,-6,0.0,False,1.73,2.09
2020-06-14,2020-06-14 18:05:00,St Kilda,Western Bulldogs,Marvel Stadium,88,49,39,1.0,False,2.28,1.62
2020-06-18,2020-06-18 19:40:00,Richmond,Hawthorn,MCG,39,71,-32,0.0,False,1.52,2.49
2020-06-19,2020-06-19 19:50:00,Western Bulldogs,GWS Giants,Marvel Stadium,57,33,24,1.0,False,2.0,1.8
2020-06-20,2020-06-20 13:45:00,North Melbourne,Sydney,Marvel Stadium,60,71,-11,0.0,False,1.6,2.31
2020-06-20,2020-06-20 16:35:00,Collingwood,St Kilda,MCG,81,37,44,1.0,False,1.47,2.68
2020-06-20,2020-06-20 19:40:00,Brisbane,West Coast,Gabba,74,44,30,1.0,False,1.83,1.96
2020-06-20,2020-06-20 19:40:00,Geelong,Carlton,GMHBA Stadium,77,79,-2,0.0,False,1.2,4.49
2020-06-21,2020-06-21 15:05:00,Gold Coast,Adelaide,People First Stadium,82,29,53,1.0,False,1.85,1.94
2020-06-21,2020-06-21 20:05:00,Fremantle,Port Adelaide,People First Stadium,41,70,-29,0.0,False,3.02,1.39
2020-06-25,2020-06-25 19:40:00,Sydney,Western Bulldogs,SCG,39,67,-28,0.0,False,1.7,2.12
2020-06-26,2020-06-26 19:50:00,GWS Giants,Collingwood,ENGIE Stadium,66,64,2,1.0,False,2.08,1.73
2020-06-27,2020-06-27 13:45:00,Port Adelaide,West Coast,People First Stadium,89,41,48,1.0,False,1.55,2.42
2020-06-27,2020-06-27 16:45:00,St Kilda,Richmond,Marvel Stadium,93,67,26,1.0,False,3.16,1.35
2020-06-27,2020-06-27 19:40:00,Essendon,Carlton,MCG,51,52,-1,0.0,False,1.71,2.09
2020-06-27,2020-06-27 19:40:00,Gold Coast,Fremantle,People First Stadium,64,51,13,1.0,False,1.69,2.15
2020-06-28,2020-06-28 13:05:00,Brisbane,Adelaide,Gabba,83,46,37,1.0,False,1.11,6.39
2020-06-28,2020-06-28 15:35:00,Melbourne,Geelong,MCG,44,47,-3,0.0,False,2.53,1.51
2020-06-28,2020-06-28 18:05:00,Hawthorn,North Melbourne,Marvel Stadium,58,54,4,1.0,False,1.56,2.4
2020-07-02,2020-07-02 19:40:00,Carlton,St Kilda,Marvel Stadium,55,73,-18,0.0,False,2.05,1.75
2020-07-03,2020-07-03 19:50:00,Collingwood,Essendon,MCG,48,63,-15,0.0,False,1.3,3.45
2020-07-04,2020-07-04 13:45:00,West Coast,Sydney,People First Stadium,77,43,34,1.0,False,1.6,2.32
2020-07-04,2020-07-04 16:35:00,Geelong,Gold Coast,GMHBA Stadium,89,52,37,1.0,False,1.24,4.04
2020-07-04,2020-07-04 19:40:00,Brisbane,Port Adelaide,Gabba,85,48,37,1.0,False,1.88,1.9
2020-07-04,2020-07-04 19:40:00,Western Bulldogs,North Melbourne,Marvel Stadium,87,38,49,1.0,False,1.74,2.08
2020-07-05,2020-07-05 13:05:00,Adelaide,Fremantle,People First Stadium,34,54,-20,0.0,False,2.27,1.62
2020-07-05,2020-07-05 13:35:00,Melbourne,Richmond,MCG,52,79,-27,0.0,False,2.56,1.5
2020-07-05,2020-07-05 18:10:00,GWS Giants,Hawthorn,ENGIE Stadium,83,49,34,1.0,False,1.73,2.09
2020-07-09,2020-07-09 19:40:00,Geelong,Brisbane,SCG,73,46,27,1.0,False,2.33,1.61
2020-07-10,2020-07-10 19:50:00,Collingwood,Hawthorn,ENGIE Stadium,59,27,32,1.0,False,1.7,2.12
2020-07-11,2020-07-11 12:35:00,Fremantle,St Kilda,People First Stadium,79,73,6,1.0,False,2.71,1.45
2020-07-11,2020-07-11 15:05:00,West Coast,Adelaide,Gabba,67,34,33,1.0,False,1.15,5.55
2020-07-11,2020-07-11 18:05:00,Melbourne,Gold Coast,ENGIE Stadium,80,63,17,1.0,False,1.59,2.34
2020-07-11,2020-07-11 19:40:00,Essendon,North Melbourne,People First Stadium,67,53,14,1.0,False,1.59,2.33
2020-07-12,2020-07-12 13:05:00,Port Adelaide,GWS Giants,People First Stadium,63,46,17,1.0,False,1.84,1.95
2020-07-12,2020-07-12 15:35:00,Richmond,Sydney,Gabba,34,26,8,1.0,False,1.62,2.27
2020-07-12,2020-07-12 18:45:00,Carlton,Western Bulldogs,People First Stadium,103,51,52,1.0,False,2.49,1.53
2020-07-16,2020-07-16 18:10:00,Geelong,Collingwood,Optus Stadium,35,57,-22,0.0,False,1.95,1.83
2020-07-17,2020-07-17 19:50:00,Essendon,Western Bulldogs,People First Stadium,51,93,-42,0.0,False,2.23,1.65
2020-07-18,2020-07-18 13:45:00,GWS Giants,Brisbane,ENGIE Stadium,68,88,-20,0.0,False,2.05,1.77
2020-07-18,2020-07-18 16:35:00,Sydney,Gold Coast,SCG,60,92,-32,0.0,False,2.01,1.79
2020-07-18,2020-07-18 19:40:00,Richmond,North Melbourne,People First Stadium,77,23,54,1.0,False,1.55,2.42
2020-07-19,2020-07-19 13:05:00,Carlton,Port Adelaide,Gabba,61,64,-3,0.0,False,2.77,1.44
2020-07-19,2020-07-19 15:35:00,Hawthorn,Melbourne,ENGIE Stadium,48,91,-43,0.0,False,1.71,2.11
2020-07-19,2020-07-19 16:35:00,Fremantle,West Coast,Optus Stadium,32,62,-30,0.0,False,3.24,1.33
2020-07-20,2020-07-20 19:10:00,Adelaide,St Kilda,Adelaide Oval,55,78,-23,0.0,False,3.48,1.31
2020-07-23,2020-07-23 19:40:00,Gold Coast,Western Bulldogs,People First Stadium,46,51,-5,0.0,False,2.26,1.64
2020-07-24,2020-07-24 19:50:00,GWS Giants,Richmond,ENGIE Stadium,62,50,12,1.0,False,1.56,2.42
2020-07-25,2020-07-25 13:05:00,North Melbourne,Carlton,Gabba,57,64,-7,0.0,False,2.69,1.47
2020-07-25,2020-07-25 15:35:00,Sydney,Hawthorn,SCG,60,53,7,1.0,False,2.14,1.7
2020-07-25,2020-07-25 19:10:00,Port Adelaide,St Kilda,Adelaide Oval,44,73,-29,0.0,False,1.36,3.14
2020-07-26,2020-07-26 12:35:00,Adelaide,Essendon,Adelaide Oval,59,62,-3,0.0,False,2.54,1.52
2020-07-26,2020-07-26 13:35:00,West Coast,Collingwood,Optus Stadium,111,45,66,1.0,False,1.75,2.06
2020-07-26,2020-07-26 18:10:00,Melbourne,Brisbane,People First Stadium,49,53,-4,0.0,False,2.57,1.5
2020-07-27,2020-07-27 18:10:00,Fremantle,Geelong,Optus Stadium,16,48,-32,0.0,False,2.61,1.49
2020-07-29,2020-07-29 19:10:00,Western Bulldogs,Richmond,People First Stadium,49,90,-41,0.0,False,1.65,2.23
2020-07-30,2020-07-30 19:50:00,Melbourne,Port Adelaide,Gabba,32,83,-51,0.0,False,2.24,1.65
2020-07-31,2020-07-31 15:40:00,Carlton,Hawthorn,Optus Stadium,58,89,-31,0.0,False,1.7,2.13
2020-07-31,2020-07-31 20:10:00,Essendon,Brisbane,People First Stadium,28,91,-63,0.0,False,3.39,1.33
2020-08-01,2020-08-01 14:35:00,North Melbourne,Adelaide,People First Stadium,119,50,69,1.0,False,1.51,2.52
2020-08-01,2020-08-01 17:10:00,St Kilda,Sydney,Gabba,101,48,53,1.0,False,1.4,2.94
2020-08-01,2020-08-01 18:10:00,West Coast,Geelong,Optus Stadium,73,64,9,1.0,False,1.4,2.87
2020-08-02,2020-08-02 15:35:00,Gold Coast,GWS Giants,People First Stadium,35,61,-26,0.0,False,2.95,1.4
2020-08-02,2020-08-02 16:10:00,Fremantle,Collingwood,Optus Stadium,61,49,12,1.0,False,2.97,1.4
2020-08-03,2020-08-03 18:40:00,Port Adelaide,Western Bulldogs,Adelaide Oval,55,42,13,1.0,False,1.4,2.96
2020-08-04,2020-08-04 19:10:00,Richmond,Brisbane,People First Stadium,82,41,41,1.0,False,2.01,1.8
2020-08-05,2020-08-05 17:40:00,Geelong,North Melbourne,Gabba,90,57,33,1.0,False,1.33,3.34
2020-08-05,2020-08-05 19:40:00,Adelaide,Melbourne,Adelaide Oval,37,88,-51,0.0,False,3.45,1.31
2020-08-06,2020-08-06 17:40:00,Collingwood,Sydney,Gabba,50,41,9,1.0,False,1.27,3.77
2020-08-06,2020-08-06 20:10:00,Gold Coast,St Kilda,People First Stadium,74,78,-4,0.0,False,2.72,1.46
2020-08-07,2020-08-07 19:50:00,Essendon,GWS Giants,People First Stadium,55,59,-4,0.0,False,2.97,1.4
2020-08-08,2020-08-08 16:05:00,Port Adelaide,Richmond,Adelaide Oval,93,72,21,1.0,False,1.73,2.12
2020-08-08,2020-08-08 19:40:00,Brisbane,Western Bulldogs,Gabba,96,72,24,1.0,False,1.39,3.02
2020-08-09,2020-08-09 13:35:00,West Coast,Carlton,Optus Stadium,72,50,22,1.0,False,1.26,3.88
2020-08-09,2020-08-09 17:40:00,Melbourne,North Melbourne,Adelaide Oval,92,35,57,1.0,False,1.78,2.01
2020-08-10,2020-08-10 18:10:00,St Kilda,Geelong,Gabba,34,93,-59,0.0,False,2.52,1.53
2020-08-10,2020-08-10 18:40:00,Fremantle,Hawthorn,Optus Stadium,48,32,16,1.0,False,2.1,1.72
2020-08-11,2020-08-11 18:05:00,Adelaide,Collingwood,Adelaide Oval,38,62,-24,0.0,False,4.09,1.23
2020-08-12,2020-08-12 19:10:00,Gold Coast,Essendon,People First Stadium,73,73,0,0.5,False,1.66,2.2
2020-08-13,2020-08-13 18:10:00,Sydney,GWS Giants,Optus Stadium,66,25,41,1.0,False,4.35,1.21
2020-08-14,2020-08-14 19:50:00,Geelong,Port Adelaide,People First Stadium,91,31,60,1.0,False,1.95,1.84
2020-08-15,2020-08-15 14:35:00,North Melbourne,Brisbane,People First Stadium,52,53,-1,0.0,False,7.22,1.1
2020-08-15,2020-08-15 17:10:00,Melbourne,Collingwood,Gabba,100,44,56,1.0,False,2.32,1.62
2020-08-15,2020-08-15 18:10:00,Fremantle,Carlton,Optus Stadium,36,40,-4,0.0,False,1.66,2.22
2020-08-16,2020-08-16 13:05:00,Western Bulldogs,Adelaide,People First Stadium,111,54,57,1.0,False,1.15,5.57
2020-08-16,2020-08-16 13:35:00,St Kilda,Essendon,Gabba,68,33,35,1.0,False,1.41,2.92
2020-08-16,2020-08-16 16:10:00,West Coast,Hawthorn,Optus Stadium,81,49,32,1.0,False,1.19,4.57
2020-08-17,2020-08-17 19:10:00,Richmond,Gold Coast,Gabba,53,32,21,1.0,False,1.2,4.56
2020-08-21,2020-08-21 19:20:00,Gold Coast,Carlton,TIO Stadium,27,60,-33,0.0,False,2.55,1.51
2020-08-22,2020-08-22 13:45:00,Western Bulldogs,Melbourne,People First Stadium,80,52,28,1.0,False,1.73,2.12
2020-08-22,2020-08-22 16:05:00,Port Adelaide,Hawthorn,Adelaide Oval,68,58,10,1.0,False,1.15,5.57
2020-08-22,2020-08-22 18:10:00,Fremantle,Sydney,Optus Stadium,50,19,31,1.0,False,1.5,2.56
2020-08-22,2020-08-22 19:15:00,Essendon,Richmond,TIO Stadium,61,73,-12,0.0,False,4.48,1.21
2020-08-23,2020-08-23 12:35:00,Adelaide,Geelong,Adelaide Oval,37,65,-28,0.0,False,9.29,1.06
2020-08-23,2020-08-23 15:35:00,Brisbane,St Kilda,Gabba,50,48,2,1.0,False,1.39,3.03
2020-08-23,2020-08-23 16:10:00,West Coast,GWS Giants,Optus Stadium,61,49,12,1.0,False,1.33,3.29
2020-08-24,2020-08-24 19:10:00,Collingwood,North Melbourne,Gabba,65,35,30,1.0,False,1.38,3.07
2020-08-27,2020-08-27 16:10:00,Hawthorn,Essendon,Adelaide Oval,71,87,-16,0.0,False,1.97,1.85
2020-08-27,2020-08-27 19:10:00,Richmond,West Coast,People First Stadium,88,61,27,1.0,False,1.66,2.23
2020-08-28,2020-08-28 19:50:00,Western Bulldogs,Geelong,People First Stadium,61,72,-11,0.0,False,2.75,1.45
2020-08-29,2020-08-29 13:15:00,Port Adelaide,Sydney,Adelaide Oval,73,47,26,1.0,False,1.11,6.74
2020-08-29,2020-08-29 14:35:00,Fremantle,GWS Giants,Optus Stadium,53,91,-38,0.0,False,2.12,1.71
2020-08-29,2020-08-29 19:10:00,Melbourne,St Kilda,Traeger Park,52,49,3,1.0,False,1.95,1.85
2020-08-30,2020-08-30 15:35:00,Carlton,Collingwood,Gabba,48,72,-24,0.0,False,1.94,1.86
2020-08-30,2020-08-30 18:10:00,Gold Coast,North Melbourne,People First Stadium,91,28,63,1.0,False,1.61,2.3
2020-09-01,2020-09-01 17:10:00,Hawthorn,Adelaide,Adelaide Oval,48,83,-35,0.0,False,1.41,2.89
2020-09-01,2020-09-01 20:10:00,West Coast,Essendon,Gabba,60,45,15,1.0,False,1.4,2.92
2020-09-02,2020-09-02 19:10:00,Richmond,Fremantle,People First Stadium,56,29,27,1.0,False,1.11,6.58
2020-09-03,2020-09-03 16:40:00,Sydney,Melbourne,Cazaly’s Stadium,67,46,21,1.0,False,3.52,1.3
2020-09-03,2020-09-03 19:10:00,GWS Giants,Carlton,People First Stadium,48,39,9,1.0,False,1.48,2.65
2020-09-04,2020-09-04 19:50:00,Brisbane,Collingwood,Gabba,42,34,8,1.0,False,1.41,2.93
2020-09-05,2020-09-05 19:40:00,North Melbourne,Port Adelaide,People First Stadium,42,78,-36,0.0,False,6.49,1.11
2020-09-06,2020-09-06 13:05:00,St Kilda,Hawthorn,People First Stadium,80,66,14,1.0,False,1.27,3.78
2020-09-06,2020-09-06 15:35:00,Geelong,Essendon,Gabba,108,42,66,1.0,False,1.21,4.31
2020-09-06,2020-09-06 18:10:00,Western Bulldogs,West Coast,People First Stadium,49,47,2,1.0,False,1.72,2.13
2020-09-07,2020-09-07 19:10:00,Melbourne,Fremantle,Cazaly’s Stadium,33,47,-14,0.0,False,1.49,2.63
2020-09-08,2020-09-08 17:10:00,Adelaide,GWS Giants,Adelaide Oval,59,47,12,1.0,False,3.63,1.28
2020-09-08,2020-09-08 20:10:00,Carlton,Sydney,People First Stadium,57,52,5,1.0,False,1.54,2.45
2020-09-09,2020-09-09 19:10:00,Brisbane,Gold Coast,Gabba,88,43,45,1.0,False,1.29,3.6
2020-09-10,2020-09-10 19:10:00,St Kilda,West Coast,Gabba,50,65,-15,0.0,False,1.69,2.16
2020-09-11,2020-09-11 19:50:00,Geelong,Richmond,People First Stadium,31,57,-26,0.0,False,1.72,2.11
2020-09-12,2020-09-12 13:45:00,North Melbourne,Fremantle,People First Stadium,35,99,-64,0.0,False,2.68,1.47
2020-09-12,2020-09-12 16:05:00,Port Adelaide,Essendon,Adelaide Oval,79,29,50,1.0,False,1.13,6.17
2020-09-12,2020-09-12 19:40:00,GWS Giants,Melbourne,Gabba,74,79,-5,0.0,False,1.68,2.17
2020-09-13,2020-09-13 13:05:00,Carlton,Adelaide,People First Stadium,56,72,-16,0.0,False,1.32,3.39
2020-09-13,2020-09-13 15:05:00,Hawthorn,Western Bulldogs,Adelaide Oval,40,76,-36,0.0,False,3.84,1.26
2020-09-13,2020-09-13 19:10:00,Sydney,Brisbane,Cazaly’s Stadium,41,73,-32,0.0,False,3.34,1.33
2020-09-14,2020-09-14 19:10:00,Collingwood,Gold Coast,Gabba,68,46,22,1.0,False,1.23,4.18
2020-09-17,2020-09-17 19:10:00,North Melbourne,West Coast,People First Stadium,34,49,-15,0.0,False,7.62,1.08
2020-09-18,2020-09-18 19:50:00,St Kilda,GWS Giants,Gabba,82,30,52,1.0,False,1.78,2.01
2020-09-19,2020-09-19 14:10:00,Essendon,Melbourne,People First Stadium,49,68,-19,0.0,False,2.56,1.5
2020-09-19,2020-09-19 17:10:00,Adelaide,Richmond,Adelaide Oval,33,77,-44,0.0,False,4.31,1.22
2020-09-19,2020-09-19 19:40:00,Brisbane,Carlton,Gabba,78,61,17,1.0,False,1.18,4.75
2020-09-20,2020-09-20 12:35:00,Hawthorn,Gold Coast,Adelaide Oval,108,57,51,1.0,False,2.05,1.76
2020-09-20,2020-09-20 15:35:00,Sydney,Geelong,People First Stadium,63,69,-6,0.0,False,5.85,1.14
2020-09-20,2020-09-20 18:10:00,Fremantle,Western Bulldogs,Cazaly’s Stadium,44,74,-30,0.0,False,3.25,1.34
2020-09-21,2020-09-21 19:15:00,Collingwood,Port Adelaide,Gabba,45,61,-16,0.0,False,2.29,1.62
2020-10-01,2020-10-01 19:10:00,Port Adelaide,Geelong,Adelaide Oval,58,42,16,1.0,True,1.72,2.1
2020-10-02,2020-10-02 19:50:00,Brisbane,Richmond,Gabba,69,54,15,1.0,True,2.06,1.75
2020-10-03,2020-10-03 16:40:00,St Kilda,Western Bulldogs,Gabba,67,64,3,1.0,True,2.17,1.68
2020-10-03,2020-10-03 18:10:00,West Coast,Collingwood,Optus Stadium,75,76,-1,0.0,True,1.41,2.87
2020-10-09,2020-10-09 18:50:00,Richmond,St Kilda,People First Stadium,80,49,31,1.0,True,1.26,3.88
2020-10-10,2020-10-10 18:40:00,Geelong,Collingwood,Gabba,100,32,68,1.0,True,1.6,2.33
2020-10-16,2020-10-16 19:20:00,Port Adelaide,Richmond,Adelaide Oval,40,46,-6,0.0,True,1.73,2.09
2020-10-17,2020-10-17 18:40:00,Brisbane,Geelong,Gabba,42,82,-40,0.0,True,1.79,2.01
2020-10-24,2020-10-24 18:30:00,Richmond,Geelong,Gabba,81,50,31,1.0,True,1.83,1.97
2021-03-18,2021-03-18 19:25:00,Richmond,Carlton,MCG,105,80,25,1.0,False,1.23,4.08
2021-03-19,2021-03-19 19:50:00,Collingwood,Western Bulldogs,MCG,53,69,-16,0.0,False,2.25,1.62
2021-03-20,2021-03-20 13:45:00,Melbourne,Fremantle,MCG,80,58,22,1.0,False,1.43,2.77
2021-03-20,2021-03-20 16:05:00,Adelaide,Geelong,Adelaide Oval,103,91,12,1.0,False,4.47,1.2
2021-03-20,2021-03-20 18:45:00,Brisbane,Sydney,Gabba,94,125,-31,0.0,False,1.23,4.01
2021-03-20,2021-03-20 19:25:00,Essendon,Hawthorn,Marvel Stadium,91,92,-1,0.0,False,1.86,1.92
2021-03-21,2021-03-21 13:10:00,North Melbourne,Port Adelaide,Marvel Stadium,65,117,-52,0.0,False,5.01,1.16
2021-03-21,2021-03-21 15:10:00,West Coast,Gold Coast,Optus Stadium,83,58,25,1.0,False,1.18,4.61
2021-03-21,2021-03-21 15:20:00,GWS Giants,St Kilda,ENGIE Stadium,78,86,-8,0.0,False,1.64,2.2
2021-03-25,2021-03-25 19:20:00,Carlton,Collingwood,MCG,85,106,-21,0.0,False,1.86,1.9
2021-03-26,2021-03-26 19:20:00,Geelong,Brisbane,GMHBA Stadium,81,80,1,1.0,False,1.52,2.46
2021-03-27,2021-03-27 13:45:00,Sydney,Adelaide,SCG,121,88,33,1.0,False,1.26,3.69
2021-03-27,2021-03-27 16:05:00,Port Adelaide,Essendon,Adelaide Oval,119,65,54,1.0,False,1.13,5.53
2021-03-27,2021-03-27 19:10:00,Gold Coast,North Melbourne,People First Stadium,98,39,59,1.0,False,1.24,4.0
2021-03-27,2021-03-27 19:25:00,St Kilda,Melbourne,Marvel Stadium,73,91,-18,0.0,False,1.71,2.09
2021-03-28,2021-03-28 13:10:00,Hawthorn,Richmond,MCG,49,78,-29,0.0,False,5.06,1.15
2021-03-28,2021-03-28 15:10:00,Fremantle,GWS Giants,Optus Stadium,87,56,31,1.0,False,1.79,1.97
2021-03-28,2021-03-28 15:20:00,Western Bulldogs,West Coast,Marvel Stadium,100,93,7,1.0,False,1.47,2.6
2021-04-01,2021-04-01 19:40:00,Collingwood,Brisbane,Marvel Stadium,72,73,-1,0.0,False,1.63,2.25
2021-04-02,2021-04-02 16:20:00,North Melbourne,Western Bulldogs,Marvel Stadium,39,167,-128,0.0,False,7.17,1.09
2021-04-02,2021-04-02 19:20:00,Adelaide,Gold Coast,Adelaide Oval,95,85,10,1.0,False,1.84,1.94
2021-04-03,2021-04-03 13:45:00,Richmond,Sydney,MCG,72,117,-45,0.0,False,1.18,4.78
2021-04-03,2021-04-03 16:35:00,Essendon,St Kilda,Marvel Stadium,143,68,75,1.0,False,3.8,1.26
2021-04-03,2021-04-03 17:10:00,West Coast,Port Adelaide,Optus Stadium,108,71,37,1.0,False,1.9,1.88
2021-04-04,2021-04-04 15:20:00,Carlton,Fremantle,Marvel Stadium,109,64,45,1.0,False,1.37,3.04
2021-04-04,2021-04-04 18:10:00,GWS Giants,Melbourne,Manuka Oval,68,102,-34,0.0,False,2.51,1.52
2021-04-05,2021-04-05 15:20:00,Geelong,Hawthorn,MCG,69,64,5,1.0,False,1.33,3.29
2021-04-08,2021-04-08 19:20:00,Sydney,Essendon,SCG,83,80,3,1.0,False,1.2,4.39
2021-04-09,2021-04-09 19:20:00,Port Adelaide,Richmond,Adelaide Oval,79,77,2,1.0,False,1.52,2.47
2021-04-10,2021-04-10 13:35:00,Western Bulldogs,Brisbane,Mars Stadium,73,54,19,1.0,False,1.46,2.66
2021-04-10,2021-04-10 16:35:00,St Kilda,West Coast,Marvel Stadium,102,82,20,1.0,False,2.5,1.51
2021-04-10,2021-04-10 19:25:00,Collingwood,GWS Giants,MCG,60,90,-30,0.0,False,1.21,4.3
